VariableRef,FinancialSpreadsheetVariableCategoryRef,DisplayName,FinalPos,ItemPosition,FinancialSpreadsheetItemID,fkParentFinancialSpreadsheetItemID,fkFinancialSpreadsheetVariableID,fkFinancialSpreadsheetVariableCategoryID,AssumptionFormula,ProjectionFormula,ProjectionBaseYearFormula
CORP_IS_DML,CORP_IS,Dividends (Mainboard Listed),29,29,1295,,307,6,,"Case Name: 
   Condition: Y0.CORP_IS_NPATM < 0
   Formula: 0
Case Name: 
   Condition: Y0.CORP_ASUM_DML_ABS != null
   Formula: Y0.CORP_ASUM_DML_ABS
Case Name: 
   Condition: Y0.CORP_ASUM_DML_PERNPATM != null
   Formula: (Math.Round (-Y0.CORP_ASUM_DML_PERNPATM, 4) * Y0.CORP_IS_NPATM)
",
CORP_IS_DIVM,CORP_IS,Dividends (Mainboard Listed),29,0,1377,1295,420,6,,,"Case Name: 
   Condition: true
   Formula: Math.StandardizePeriod ( YB1.CORP_IS_DIVM   , YB1.CONST_ProjectionInterval , YB1.CONST_NumOfMonths )
"
CORP_IS_DO,CORP_IS,Dividends (Others),30,30,1375,,308,6,,"Case Name: 
   Condition: Y0.CORP_IS_NPATM < 0
   Formula: 0
Case Name: 
   Condition: Y0.CORP_ASUM_DO_ABS != null
   Formula: Y0.CORP_ASUM_DO_ABS
Case Name: 
   Condition: Y0.CORP_ASUM_DO_PERNPATM != null
   Formula: (Math.Round (-Y0.CORP_ASUM_DO_PERNPATM, 4) * Y0.CORP_IS_NPATM)
",
CORP_IS_DIVOTH,CORP_IS,Dividends (Others),30,0,1376,1375,421,6,,,"Case Name: 
   Condition: true
   Formula: Math.StandardizePeriod ( YB1.CORP_IS_DIVOTH   , YB1.CONST_ProjectionInterval , YB1.CONST_NumOfMonths )
"
,CORP_IS,<Empty Line>,31,31,1653,,,6,,,
,CORP_IS,Reserve Movements,32,32,1657,,,6,,,
CORP_IS_TGR,CORP_IS,Transfer from (to) General Reserves,33,33,1373,,332,6,,"Case Name: 
   Condition: true
   Formula: null 
",
CORP_IS_TFRGENSERV,CORP_IS,Transfer from (to) General Reserves,33,0,1374,1373,422,6,,,"Case Name: 
   Condition: true
   Formula: Math.StandardizePeriod ( YB1.CORP_IS_TFRGENSERV    , YB1.CONST_ProjectionInterval , YB1.CONST_NumOfMonths )
"
CORP_IS_TRR,CORP_IS,Transfer from (to) Revaluation Reserves,34,34,1371,,334,6,,"Case Name: 
   Condition: true
   Formula: null 
",
CORP_IS_TFRREVRESV,CORP_IS,Transfer from (to) Revaluation Reserves,34,0,1372,1371,423,6,,,"Case Name: 
   Condition: true
   Formula: Math.StandardizePeriod ( YB1.CORP_IS_TFRREVRESV    , YB1.CONST_ProjectionInterval , YB1.CONST_NumOfMonths )
"
CORP_IS_TPUCB,CORP_IS,Transfer (to) Paid Up Capital (Bonus Issue),35,35,1369,,333,6,,"Case Name: 
   Condition: true
   Formula: null 
",
CORP_IS_TFRPAIDIPCAPNBI,CORP_IS,Transfer (to) Paid Up Capital (Bonus Issue),35,0,1370,1369,424,6,,,"Case Name: 
   Condition: true
   Formula: Math.StandardizePeriod ( YB1.CORP_IS_TFRPAIDIPCAPNBI  , YB1.CONST_ProjectionInterval , YB1.CONST_NumOfMonths )
"
,CORP_IS,<Empty Line>,36,36,1654,,,6,,,
,CORP_IS,Applicable to Corporate Real Estate Obligors,37,37,1658,,,6,,,
CORP_IS_LC,CORP_IS,Lease Charges,38,38,1368,,320,6,,"Case Name: 
   Condition: Y0.CORP_ASUM_LC_ABS == 0 && Y0.CORP_ASUM_LC_ABS == null 
   Formula: YB1.CORP_IS_LC 
Case Name: 
   Condition: Y0.CORP_ASUM_LC_ABS != null 
   Formula: Y0.CORP_ASUM_LC_ABS 
","Case Name: 
   Condition: true
   Formula: Math.StandardizePeriod ( YB1.CORP_IS_LC    , YB1.CONST_ProjectionInterval , YB1.CONST_NumOfMonths )
"
CORP_IS_PDEP,CORP_IS,Preference Dividends Payout,39,39,1416,,328,6,,"Case Name: 
   Condition: Y0.CORP_ASUM_PDEP_ABS == 0 && Y0.CORP_ASUM_PDEP_ABS == null 
   Formula: YB1.CORP_IS_PDEP 
Case Name: 
   Condition: Y0.CORP_ASUM_PDEP_ABS != null 
   Formula: Y0.CORP_ASUM_PDEP_ABS 
","Case Name: 
   Condition: true
   Formula: Math.StandardizePeriod ( YB1.CORP_IS_PDEP    , YB1.CONST_ProjectionInterval , YB1.CONST_NumOfMonths )
"
CORP_IS_II,CORP_IS,Interest Income,40,40,1415,,318,6,,"Case Name: 
   Condition: Y0.CORP_ASUM_II_ABS == 0 && Y0.CORP_ASUM_II_ABS == null 
   Formula: YB1.CORP_IS_II 
Case Name: 
   Condition: Y0.CORP_ASUM_II_ABS != null 
   Formula: Y0.CORP_ASUM_II_ABS 
","Case Name: 
   Condition: true
   Formula: Math.StandardizePeriod ( YB1.CORP_IS_II    , YB1.CONST_ProjectionInterval , YB1.CONST_NumOfMonths )
"
CORP_GC_ARDOH_TR,CORP_OTH,ARDOH (Intermediate Trend Computation Prior Year),0,0,1750,,858,4,,"Case Name: 1
   Condition: (( YB1.CORP_IS_SR ==  null ) || ( YB1.CORP_IS_SR ==  0 )) && (YB1.CORP_BS_NAR + YB1.CORP_BS_NARRP) > 0
   Formula: 365
Case Name: 2
   Condition: ( YB1.CORP_IS_SR != null ) || ( YB1.CORP_IS_SR != 0 )
   Formula: (YB1.CORP_BS_NAR + YB1.CORP_BS_NARRP) / YB1.CORP_IS_SR * (YB1.CONST_NumOfMonths / 12 ) * 365
","Case Name: 
   Condition: true
   Formula: Y0.CORP_GC_ARDOH_TR 
"
CORP_GC_INVDOH_TR,CORP_OTH,InvDOH (Intermediate Trend Computation Prior Year),1,1,1751,,859,4,,"Case Name: 1
   Condition: ((YB1.CORP_IS_COGS ==  null ) || ( YB1.CORP_IS_COGS ==  0 ) ) && YB1.CORP_BS_INV > 0
   Formula: 365
Case Name: 2
   Condition: (YB1.CORP_IS_COGS != null ) || ( YB1.CORP_IS_COGS != 0 ) 
   Formula: YB1.CORP_BS_INV / (-YB1.CORP_IS_COGS * ( 12 / YB1.CONST_NumOfMonths)) * 365
","Case Name: 
   Condition: true
   Formula: Y0.CORP_GC_INVDOH_TR 
"
CORP_IS_OPL_Y1,CORP_OTH,Operating Profit (Loss) (Previous Year),2,2,1749,,857,4,,"Case Name: 
   Condition: true
   Formula: YB1.CORP_IS_GPL +  YB1.CORP_IS_SAE +  YB1.CORP_IS_DRML +  YB1.CORP_IS_DRO + YB1.CORP_IS_IE +  YB1.CORP_IS_DEP +  YB1.CORP_IS_AMORT +  YB1.CORP_IS_OE +  YB1.CORP_IS_FXGL
",
CORP_GC_SR_Y1,CORP_OTH,Sales Revenue (Previous Year),3,3,1711,,714,4,,"Case Name: 
   Condition: true
   Formula: YB1.CORP_IS_SR 
","Case Name: 
   Condition: true
   Formula:  0.00 
"
CORP_GC_COGS_Y1,CORP_OTH,Costs of Goods Sold (Previous Year),4,4,1710,,713,4,,"Case Name: 
   Condition: true
   Formula: YB1.CORP_IS_COGS 
","Case Name: 
   Condition: true
   Formula:  0.00 
"
CORP_GC_OPMAR_Y1,CORP_OTH,Operating Margin (Previous Year),5,5,1706,,224,4,,"Case Name: 
   Condition: YB1.CORP_IS_SR != null 
   Formula: YB1.CORP_IS_OPL / YB1.CORP_IS_SR 
","Case Name: 
   Condition: true
   Formula:  0 
"
CORP_GC_ARDOH_Y1,CORP_OTH,ARDOH (days-Previous Year),6,6,1703,,226,4,,"Case Name: 
   Condition: ( YB1.CORP_IS_SR != null ) || ( YB1.CORP_IS_SR != 0 )
   Formula: (YB1.CORP_BS_NAR + YB1.CORP_BS_NARRP) / YB1.CORP_IS_SR * (YB1.CONST_NumOfMonths / 12 ) * 365
","Case Name: 
   Condition: true
   Formula:  0 
"
CORP_GC_INVDOH_Y1,CORP_OTH,InvDOH (days-Previous Year),7,7,1705,,228,4,,"Case Name: 
   Condition: (YB1.CORP_IS_COGS != null ) || ( YB1.CORP_IS_COGS != 0 ) 
   Formula: YB1.CORP_BS_INV / (-YB1.CORP_IS_COGS * ( 12 / YB1.CONST_NumOfMonths)) * 365
","Case Name: 
   Condition: true
   Formula:  0 
"
CORP_GC_EBITDA_DSR_Y1,CORP_OTH,EBITDA DSR (Previous Year),8,8,1704,,227,4,,"Case Name: 
   Condition:  (  -YB1.CORP_IS_IE * 12/YB1.CONST_NumOfMonths + YB1.CORP_BS_STD + YB1.CORP_BS_CPLTD + YB1.CORP_BS_BP ) != null 
   Formula: ( YB1.CORP_IS_NPBT - YB1.CORP_IS_IE - YB1.CORP_IS_DEP -  YB1.CORP_IS_AMORT ) * 12/ YB1.CONST_NumOfMonths  / (  -YB1.CORP_IS_IE * 12/YB1.CONST_NumOfMonths   + YB1.CORP_BS_STD + YB1.CORP_BS_CPLTD + YB1.CORP_BS_BP ) 
","Case Name: 
   Condition: true
   Formula: YB1.CORP_GC_EBITDA_DSR_Y1 
"
CORP_GC_LIQASS_DSR_Y1,CORP_OTH,Liquid Assets DSR (Previous Year),9,9,1707,,223,4,,"Case Name: 
   Condition: ( (-YB1.CORP_IS_IE * 12/YB1.CONST_NumOfMonths) + YB1.CORP_BS_STD + YB1.CORP_BS_CPLTD + YB1.CORP_BS_BP ) != null 
   Formula: (YB1.CORP_BS_CFD + YB1.CORP_BS_GS + (YB1.CORP_BS_MS * 0.5  )) / ( (-YB1.CORP_IS_IE * 12/YB1.CONST_NumOfMonths) + YB1.CORP_BS_STD + YB1.CORP_BS_CPLTD + YB1.CORP_BS_BP ) 
","Case Name: 
   Condition: true
   Formula: YB1.CORP_GC_LIQASS_DSR_Y1 
"
CORP_GC_TL_ADJTNW_Y1,CORP_OTH,Total Liab / Adj. TNW (Previous Year),10,10,1708,,225,4,,"Case Name: 
   Condition: ( YB1.CORP_BS_NW - YB1.CORP_BS_INT - YB1.CORP_BS_RPA  ) != null 
   Formula: YB1.CORP_BS_TL / ( YB1.CORP_BS_NW - YB1.CORP_BS_INT - YB1.CORP_BS_RPA  ) 
","Case Name: 
   Condition: true
   Formula: YB1.CORP_GC_TL_ADJTNW_Y1 
"
CORP_PROJ_CASH,CORP_PROJ,Cash Calculation,0,0,1558,,684,13,,"Case Name: 
   Condition: Y0.CORP_BS_CFD == null
   Formula: Math.AssignValue(Y0, ""CORP_BS_CFD"", 0)
Case Name: 
   Condition: Y0.CORP_BS_TLNW > Y0.CORP_BS_TA && Y0.CORP_ASUM_BP_ABS != null 
   Formula: Math.AssignValue(Y0, ""CORP_BS_CFD"", (Y0.CORP_BS_TLNW - Y0.CORP_BS_TA))
Case Name: 
   Condition: Y0.CORP_BS_TLNW > Y0.CORP_BS_TA
   Formula: Math.AssignValue(Y0, ""CORP_BS_CFD"", (Y0.CORP_BS_TLNW - Y0.CORP_BS_TA - (( Y0.CORP_ASUM_SRATE + Y0.CORP_ASUM_SRATE_ATI ) * Y0.CORP_BS_BP ))) 
Case Name: 
   Condition: Y0.CORP_BS_TLNW < Y0.CORP_BS_TA
   Formula: Math.AssignValue(Y0, ""CORP_BS_CFD"", 0)
",
CORP_PROJ_IE,CORP_PROJ,Interest Expense,1,1,1753,,860,13,,"Case Name: 
   Condition: Y0.CORP_ASUM_SRATE != null && Y0.CORP_ASUM_LRATE != null
   Formula: - Math.Max((( Y0.CORP_ASUM_SRATE+Y0.CORP_ASUM_SRATE_ATI ) * (Y0.CORP_BS_BP )),0)
",
CORP_PROJ_SRATE,CORP_PROJ,Effective Short Term Rate Calculation,2,2,1752,,856,13,,"Case Name: 
   Condition: true 
   Formula:  Y0.CORP_ASUM_SRATE+Y0.CORP_ASUM_SRATE_ATI
",
CORP_PROJ_STD,CORP_PROJ,Short Term Debts Calculation,3,3,1557,,683,13,,"Case Name: 
   Condition: Y0.CORP_BS_STD == null
   Formula: Math.AssignValue(Y0, ""CORP_BS_STD"", 0)
Case Name: 
   Condition: Y0.CORP_BS_TA > Y0.CORP_BS_TLNW && Y0.CORP_ASUM_BP_ABS != null 
   Formula: Math.AssignValue(Y0, ""CORP_BS_STD"", (Y0.CORP_BS_TA - Y0.CORP_BS_TLNW)  / (1 - Y0.CORP_PROJ_SRATE))
Case Name: 
   Condition: Y0.CORP_BS_TA > Y0.CORP_BS_TLNW
   Formula: Math.AssignValue(Y0, ""CORP_BS_STD"", (Y0.CORP_BS_TA - Y0.CORP_BS_TLNW + (( Y0.CORP_ASUM_SRATE + Y0.CORP_ASUM_SRATE_ATI ) * Y0.CORP_BS_BP )) / (1 - Y0.CORP_PROJ_SRATE))
Case Name: 
   Condition: Y0.CORP_BS_TA < Y0.CORP_BS_TLNW
   Formula: Math.AssignValue(Y0, ""CORP_BS_STD"", 0)
",
CORP_BS_DIVPM_NEG,CORP_PROJ,Dividends Payable (Mainboard Listed) Checking,4,4,1564,,690,13,,"Case Name: Dividends Payable (Mainboard Listed) is Negative
   Condition: (Y0.CORP_BS_DIVPM / Y0.CONST_Denomination) < 0 
   Formula: ""Balance Sheet: Dividends Payable (Mainboard Listed) should not be Negative value""
Case Name: Dividends Payable (Mainboard Listed) is Positive
   Condition: true
   Formula: null 
",
CORP_BS_DIVPOTH_NEG,CORP_PROJ,Dividends Payable (Others) Checking,5,5,1565,,691,13,,"Case Name: Dividends Payable (Others) is Negative
   Condition: ( Y0.CORP_BS_DIVPOTH  / Y0.CONST_Denomination) < 0 
   Formula: ""Balance Sheet: Dividends Payable (Others) should not be Negative value""
Case Name: Dividend Payable (Mainboard Listed) is Positive
   Condition: true
   Formula: null 
",
CORP_BS_INT_NEG,CORP_PROJ,Intangibles Checking,6,6,1566,,689,13,,"Case Name: Intangibles is Negative
   Condition: ( Y0.CORP_BS_INT  / Y0.CONST_Denomination) < 0 
   Formula: ""Balance Sheet: Intangibles should not be Negative value""
Case Name: Intangibles is Positive
   Condition: true
   Formula: null 
",
CORP_ASUM_SRATE_CHK,CORP_PROJ,Ave. Int Rate on Short Term Debt Checking,7,7,1675,,700,13,,,
CORP_ASUM_LRATE_CHK,CORP_PROJ,Ave. Int Rate on Long Term Debt Checking,8,8,1676,,701,13,,,
CORP_PORTFOLIO_CASHRATE,CORP_PROJ,Portfolio Cash Rate,9,9,1712,,819,13,,,
CORP_PROJ_SR,CORP_PROJ_FA,IS Sales Revenue,0,0,1570,,695,14,,"Case Name: 
   Condition: Y0.CORP_ASUM_SR_ABS != 0 && Y0.CORP_ASUM_SR_ABS != null 
   Formula: Y0.CORP_ASUM_SR_ABS 
Case Name: 
   Condition: true
   Formula: (YB1.CORP_IS_SR) * (1 + Math.Round(Y0.CORP_ASUM_SR_Grw, 4))
",
CORP_PROJ_NFA,CORP_PROJ_FA,BS Net Fixed Assets,1,1,1569,,694,14,,"Case Name: 
   Condition: Y0.CORP_ASUM_FA_ABS != 0 && Y0.CORP_ASUM_FA_ABS != null 
   Formula: Y0.CORP_ASUM_FA_ABS 
Case Name: 
   Condition: Y0.CORP_ASUM_FA_PERSR != null 
   Formula:  Math.Round(Y0.CORP_ASUM_FA_PERSR, 4) * Y0.CORP_PROJ_SR 
",
CORP_PROJ_DEP,CORP_PROJ_FA,BS Depreciation,2,2,1567,,693,14,,"Case Name: 
   Condition: Y0.CORP_ASUM_DEP_ABS != 0 &&  Y0.CORP_ASUM_DEP_ABS != null
   Formula: (Y0.CORP_ASUM_DEP_ABS)
Case Name: 
   Condition: Y0.CORP_ASUM_DEP_PERFA != 0 && Y0.CORP_ASUM_DEP_PERFA != null 
   Formula: (Math.Round (-Y0.CORP_ASUM_DEP_PERFA, 4) * (Y0.CORP_PROJ_NFA))
Case Name: 
   Condition: Y0.CORP_ASUM_DEP_PERSR != null
   Formula: (Math.Round (-Y0.CORP_ASUM_DEP_PERSR, 4) * Y0.CORP_PROJ_SR)
",
CORP_PROJ_GLSFA,CORP_PROJ_FA,IS GLSFA,3,3,1568,,692,14,,"Case Name: 
   Condition: Y0.CORP_ASUM_GLSFA_ABS  != 0 && Y0.CORP_ASUM_GLSFA_ABS  != null 
   Formula: Y0.CORP_ASUM_GLSFA_ABS 
Case Name: 
   Condition: Y0.CORP_ASUM_GLSFA_PERFA != null 
   Formula: ( Math.Round(Y0.CORP_ASUM_GLSFA_PERFA, 4)   * Y0.CORP_PROJ_NFA )
",
,CORP_RATIO,Risk Grading,0,0,1650,,,10,,,
CORP_RC_RG_EBITDA,CORP_RATIO,EBITDA,1,1,1589,,568,10,,"Case Name: 
   Condition: true
   Formula:  ( Y0.CORP_IS_NPBT - Y0.CORP_IS_IE - Y0.CORP_IS_DEP - Y0.CORP_IS_AMORT ) * (12 / Y0.CONST_NumOfMonths ) 
","Case Name: 
   Condition: true
   Formula: YB1.CORP_RC_RG_EBITDA
"
CORP_RC_RG_NPROFMGN,CORP_RATIO,Net Profit Margin (%),2,2,1588,,569,10,,"Case Name: 
   Condition: true
   Formula: Y0.CORP_IS_NPAT / Y0.CORP_IS_SR
","Case Name: 
   Condition: true
   Formula: YB1.CORP_RC_RG_NPROFMGN
"
CORP_RC_RG_TLIABOTGNW,CORP_RATIO,Total Liab / Tangible NW,3,3,1587,,570,10,,"Case Name: 
   Condition: true
   Formula: Y0.CORP_BS_TL / ( Y0.CORP_BS_NW - Y0.CORP_BS_INT ) 
","Case Name: 
   Condition: true
   Formula: YB1.CORP_RC_RG_TLIABOTGNW
"
CORP_RC_RG_TGNGOSTDEBT,CORP_RATIO,Tangible NW / (Int + ST Debt + CPLTD),4,4,1586,,571,10,,"Case Name: 
   Condition: YB1.CONST_HasData == false 
   Formula: null 
Case Name: 
   Condition: true
   Formula: ( Y0.CORP_BS_NW - Y0.CORP_BS_INT ) / ((-Y0.CORP_IS_IE * 12 / Y0.CONST_NumOfMonths )  + Y0.CORP_BS_STD + YB1.CORP_BS_CPLTD ) 
","Case Name: 
   Condition: true
   Formula: YB1.CORP_RC_RG_TGNGOSTDEBT
"
CORP_RC_RG_CHAOPOSTDEBT,CORP_RATIO,Cash after Ops / (Int + ST Debt + CPLTD),5,5,1465,,572,10,,"Case Name: 
   Condition: Y0.CORP_CF_CAOP == null 
   Formula: null 
Case Name: 
   Condition: true
   Formula: (Y0.CORP_CF_CAOP * 12 / Y0.CONST_NumOfMonths) / ( (-Y0.CORP_IS_IE * 12 / Y0.CONST_NumOfMonths) + Y0.CORP_BS_STD + YB1.CORP_BS_CPLTD )
","Case Name: 
   Condition: true
   Formula: YB1.CORP_RC_RG_CHAOPOSTDEBT
"
CORP_RC_RG_SALOTASS,CORP_RATIO,Sales / Total Assets,6,6,1466,,573,10,,"Case Name: 
   Condition: true
   Formula: (Y0.CORP_IS_SR * 12 / Y0.CONST_NumOfMonths) / Y0.CORP_BS_TA
","Case Name: 
   Condition: true
   Formula: YB1.CORP_RC_RG_SALOTASS
"
CORP_RC_RG_SALGRW,CORP_RATIO,Sales Growth,7,7,1467,,574,10,,"Case Name: 
   Condition: YB1.CONST_HasData == false 
   Formula: null 
Case Name: 
   Condition: YB1.CORP_IS_SR != null
   Formula: ((Y0.CORP_IS_SR * 12 / Y0.CONST_NumOfMonths ) - (YB1.CORP_IS_SR * 12 / YB1.CONST_NumOfMonths )) / (YB1.CORP_IS_SR * 12 / YB1.CONST_NumOfMonths)
","Case Name: 
   Condition: true
   Formula: YB1.CORP_RC_RG_SALGRW
"
CORP_RC_RG_LIQASSOCURRLIAB,CORP_RATIO,Adj. Liquid Assets / Adj. Curr Liab,8,8,1468,,575,10,,"Case Name: 
   Condition: true
   Formula: ( Y0.CORP_BS_GS + Y0.CORP_BS_CFD + Y0.CORP_BS_MS *0.5 )*12 / ( Y0.CORP_BS_BP + Y0.CORP_BS_STD + Y0.CORP_BS_CPLTD + Y0.CORP_BS_AP + Y0.CORP_BS_APRP + Y0.CORP_BS_ITP + Y0.CORP_BS_IP )  
","Case Name: 
   Condition: true
   Formula: YB1.CORP_RC_RG_LIQASSOCURRLIAB
"
CORP_RC_RG_TGNW,CORP_RATIO,Tangible Net Worth,9,9,1469,,576,10,,"Case Name: 
   Condition: true
   Formula: Y0.CORP_BS_NW - Y0.CORP_BS_INT 
","Case Name: 
   Condition: true
   Formula: YB1.CORP_RC_RG_TGNW
"
,CORP_RATIO,<Empty Line>,10,10,1631,,,10,,,
,CORP_RATIO,Growth,11,11,1601,,,10,,,
CORP_RC_GW_SALGRW,CORP_RATIO,Sales Growth,12,12,1585,,577,10,,"Case Name: 
   Condition: YB1.CONST_HasData == false 
   Formula: null 
Case Name: 
   Condition: YB1.CORP_IS_SR != null
   Formula: ((Y0.CORP_IS_SR * 12 / Y0.CONST_NumOfMonths ) - (YB1.CORP_IS_SR * 12 / YB1.CONST_NumOfMonths )) / (YB1.CORP_IS_SR * 12 / YB1.CONST_NumOfMonths)
","Case Name: 
   Condition: true
   Formula: YB1.CORP_RC_GW_SALGRW
"
CORP_RC_GW_NETINCGRW,CORP_RATIO,Net Income Growth,13,13,1584,,578,10,,"Case Name: 
   Condition: YB1.CONST_HasData == false 
   Formula: null 
Case Name: 
   Condition: YB1.CORP_IS_NPAT != null 
   Formula: (( Y0.CORP_IS_NPAT * 12/Y0.CONST_NumOfMonths) - (YB1.CORP_IS_NPAT * 12/YB1.CONST_NumOfMonths)) / ( Math.Abs(YB1.CORP_IS_NPAT)* 12/YB1.CONST_NumOfMonths)
","Case Name: 
   Condition: true
   Formula: YB1.CORP_RC_GW_NETINCGRW
"
CORP_RC_GW_TOTASSGRW,CORP_RATIO,Total Asset Growth,14,14,1583,,579,10,,"Case Name: 
   Condition: YB1.CONST_HasData == false 
   Formula: null 
Case Name: 
   Condition: YB1.CORP_BS_TA != null 
   Formula: ( Y0.CORP_BS_TA - YB1.CORP_BS_TA ) / YB1.CORP_BS_TA 
","Case Name: 
   Condition: true
   Formula: YB1.CORP_RC_GW_TOTASSGRW
"
,CORP_RATIO,Performance,15,15,1648,,,10,,,
CORP_RC_PE_RETONASS,CORP_RATIO,Return on Assets,16,16,1582,,580,10,,"Case Name: 
   Condition: true
   Formula: (Y0.CORP_IS_NPAT / Y0.CORP_BS_TA )* 12/Y0.CONST_NumOfMonths
","Case Name: 
   Condition: true
   Formula: YB1.CORP_RC_PE_RETONASS
"
CORP_RC_PE_RETONEQU,CORP_RATIO,Return on Equity,17,17,1581,,581,10,,"Case Name: 
   Condition: ( Y0.CORP_BS_NW - Y0.CORP_BS_INT ) <= 0
   Formula: null 
Case Name: 
   Condition: true
   Formula: (Y0.CORP_IS_NPAT / (Y0.CORP_BS_NW - Y0.CORP_BS_INT ) ) * 12/Y0.CONST_NumOfMonths
","Case Name: 
   Condition: true
   Formula: YB1.CORP_RC_PE_RETONEQU
"
,CORP_RATIO,<Empty Line>,18,18,1630,,,10,,,
,CORP_RATIO,Coverage,19,19,1600,,,10,,,
CORP_RC_CO_EBITOSTDEBT,CORP_RATIO,EBIT / (Int + ST Debt + CPLTD + BP),20,20,1580,,582,10,,"Case Name: 
   Condition: true
   Formula: (( Y0.CORP_IS_NPBT - Y0.CORP_IS_IE) * 12/ Y0.CONST_NumOfMonths)   / ( (-Y0.CORP_IS_IE * 12/ Y0.CONST_NumOfMonths) + Y0.CORP_BS_STD + Y0.CORP_BS_CPLTD  + Y0.CORP_BS_BP )
","Case Name: 
   Condition: true
   Formula: YB1.CORP_RC_CO_EBITOSTDEBT
"
CORP_RC_CO_EBITOINT,CORP_RATIO,EBIT / Int,21,21,1579,,583,10,,"Case Name: 
   Condition: Y0.CORP_IS_IE == null || Y0.CORP_IS_IE == 0
   Formula: null 
Case Name: 
   Condition: true
   Formula: ( Y0.CORP_IS_NPBT - Y0.CORP_IS_IE )  / ( -Y0.CORP_IS_IE ) 
","Case Name: 
   Condition: true
   Formula: YB1.CORP_RC_CO_EBITOINT
"
CORP_RC_CO_EBITDAOSTDEBT,CORP_RATIO,EBITDA / (Int + ST Debt + CPLTD + BP),22,22,1578,,584,10,,"Case Name: 
   Condition: true
   Formula: ( Y0.CORP_IS_NPBT - Y0.CORP_IS_IE - Y0.CORP_IS_DEP -  Y0.CORP_IS_AMORT ) * 12/ Y0.CONST_NumOfMonths  / (  -Y0.CORP_IS_IE * 12/Y0.CONST_NumOfMonths   + Y0.CORP_BS_STD + Y0.CORP_BS_CPLTD + Y0.CORP_BS_BP ) 
","Case Name: 
   Condition: true
   Formula: YB1.CORP_RC_CO_EBITDAOSTDEBT
"
CORP_RC_CO_EBITDAOINT,CORP_RATIO,EBITDA / Int,23,23,1577,,585,10,,"Case Name: 
   Condition: Y0.CORP_IS_IE == null || Y0.CORP_IS_IE == 0
   Formula: null 
Case Name: 
   Condition: true
   Formula: ( Y0.CORP_IS_NPBT - Y0.CORP_IS_IE - Y0.CORP_IS_DEP - Y0.CORP_IS_AMORT ) / ( -Y0.CORP_IS_IE ) 
","Case Name: 
   Condition: true
   Formula: YB1.CORP_RC_CO_EBITDAOINT
"
CORP_RC_CO_NCAOPOSTDEBT,CORP_RATIO,Net Cash after Ops / (Int + ST Debt + CPLTD + BP),24,24,1576,,586,10,,"Case Name: 
   Condition: Y0.CORP_CF_NCAOP == null 
   Formula: null 
Case Name: 
   Condition: true
   Formula: (Y0.CORP_CF_NCAOP * 12 / Y0.CONST_NumOfMonths) / ( (-Y0.CORP_IS_IE * 12 / Y0.CONST_NumOfMonths) + Y0.CORP_BS_STD + Y0.CORP_BS_CPLTD  + Y0.CORP_BS_BP )
","Case Name: 
   Condition: true
   Formula: YB1.CORP_RC_CO_NCAOPOSTDEBT
"
CORP_RC_CO_NCAOPOINT,CORP_RATIO,Net Cash after Ops / Int ,25,25,1575,,587,10,,"Case Name: 
   Condition: Y0.CORP_CF_NCAOP == null || Y0.CORP_IS_IE == null || Y0.CORP_IS_IE == 0
   Formula: null 
Case Name: 
   Condition: true
   Formula: (Y0.CORP_CF_NCAOP * 12 / Y0.CONST_NumOfMonths) / (-Y0.CORP_IS_IE * 12 / Y0.CONST_NumOfMonths) 
","Case Name: 
   Condition: true
   Formula: YB1.CORP_RC_CO_NCAOPOINT
"
CORP_RC_RG_CAOPOSTDEBT,CORP_RATIO,Cash after Ops / (Int + ST Debt + CPLTD + BP),26,26,1574,,588,10,,"Case Name: 
   Condition: Y0.CORP_CF_CAOP == null 
   Formula: null 
Case Name: 
   Condition: true
   Formula: (Y0.CORP_CF_CAOP * 12 / Y0.CONST_NumOfMonths) / ( (-Y0.CORP_IS_IE * 12 / Y0.CONST_NumOfMonths)  + Y0.CORP_BS_STD + Y0.CORP_BS_CPLTD + Y0.CORP_BS_BP )
","Case Name: 
   Condition: true
   Formula: YB1.CORP_RC_RG_CAOPOSTDEBT
"
,CORP_RATIO,<Empty Line>,27,27,1629,,,10,,,
,CORP_RATIO,Liquidity,28,28,1599,,,10,,,
CORP_RC_LQ_WCAP,CORP_RATIO,Working Capital,29,29,1470,,589,10,,"Case Name: 
   Condition: true
   Formula: Y0.CORP_BS_CA - Y0.CORP_BS_CL 
","Case Name: 
   Condition: true
   Formula: YB1.CORP_RC_LQ_WCAP
"
CORP_RC_LQ_QUICKRAT,CORP_RATIO,Quick Ratio,30,30,1471,,590,10,,"Case Name: 
   Condition: true
   Formula: ( Y0.CORP_BS_CA - Y0.CORP_BS_INV ) / Y0.CORP_BS_CL 
","Case Name: 
   Condition: true
   Formula: YB1.CORP_RC_LQ_QUICKRAT
"
CORP_RC_LQ_CURRRAT,CORP_RATIO,Current Ratio,31,31,1472,,591,10,,"Case Name: 
   Condition: true
   Formula: Y0.CORP_BS_CA / Y0.CORP_BS_CL 
","Case Name: 
   Condition: true
   Formula: YB1.CORP_RC_LQ_CURRRAT
"
